entry_id,Publisher Name,Keyword,Match Type,Campaign,Keyword Group,Category,Bid Strategy,Status,Search Engine Bid,Impressions,Avg. Pos.,Avg. Cost per Click,Clicks
mkt_1547,Yahoo - US,international flight,Advanced,Geo Targeted Philadelphia,International Philadelphia,uncategorized,,Paused,$6.25 ,401,1.26,$1.36 ,35
mkt_1548,Google - US,paris cheap airport,Broad,Geo Targeted Chicago,Chicago to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,2,3,$3.35 ,1
mkt_1549,Google - US,paris cheap air fare,Broad,Geo Targeted New York,New York to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Live,$6.25 ,10,1,$2.44 ,3
mkt_155,Yahoo - US,international plane ticket,Advanced,Geo Targeted San Francisco,International San Francisco,uncategorized,,Paused,$6.25 ,22,1.09,$3.11 ,1
mkt_1550,Google - US,paris air fares,Broad,Geo Targeted Seattle,Seattle to Paris Sale,uncategorized,Position 2-5 Bid Strategy,Paused,$5.00 ,10,1.3,$1.92 ,3
mkt_1551,Overture - Global,budapest to vacation,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,359,1.45,$2.28 ,8
mkt_1552,Google - US,france air tickets,Broad,Geo Targeted Los Angeles,Los Angeles to France Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,20,1.05,$0.72 ,2
mkt_1553,Google - US,athens airline,Broad,Geo Targeted New York,New York to Athens Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,39,1.26,$2.03 ,1
mkt_1554,Overture - US,cheap ticket to europe,Advanced,Unassigned,Unassigned,europe,Position 1-4 Bid Strategy,Paused,$0.95 ,"15,797",2.21,$0.95 ,542
mkt_1555,Google - US,cheap international airfare,Broad,Geo Targeted Boston,Cheap International Boston,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,36,2.26,$3.66 ,3
mkt_1556,Google - US,germany cheap flights,Broad,Google_Yearlong 2006,Google|Germany,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"2,497",1.86,$1.47 ,161
mkt_1557,Google - US,athens ticket,Broad,Geo Targeted Detroit,Detroit to Athens Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,2,1,$2.38 ,1
mkt_1558,Overture - US,bordeaux ticket,Standard,Unassigned,Unassigned,bordeaux,,Paused,$7.50 ,63,1.54,$0.88 ,1
mkt_1559,Overture - Global,la rochelle flight,Standard,Unassigned,Unassigned,larochelle,Position 1-2 Target,Paused,$0.29 ,598,2.21,$0.19 ,14
mkt_156,Google - US,paris cheap ticket,Broad,Geo Targeted Philadelphia,Philadelphia to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,2,1,$2.75 ,2
mkt_1560,Google - US,spain cheap tickets,Broad,Geo Targeted New York,New York to Spain Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,6,3.83,$2.88 ,1
mkt_1561,Overture - Global,air france uk,Standard,Unassigned,Unassigned,airfrance,,Unavailable,$7.50 ,176,0.99,$0.48 ,3
mkt_1562,Google - US,europe travel,Broad,Western Europe Destinations,Europe,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,"12,008",1.94,$2.83 ,243
mkt_1563,Google - Global,strasbourg tickets,Broad,Air France Global Campaign,Strasbourg,strasbourg,Position 1- 3,Unavailable,$11.25 ,123,1.01,$1.03 ,1
mkt_1564,Google - US,european tickets,Broad,Google_Yearlong 2006,Google|Europe,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"1,594",1.67,$2.53 ,4
mkt_1565,Google - US,rome airlines,Broad,Geo Targeted Houston,Houston to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"1,693",1.95,$3.64 ,18
mkt_1566,Google - US,paris air fares,Broad,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,12,1.08,$2.45 ,2
mkt_1567,MSN - Global,trips to paris,Broad,Air France Brand & French Destinations,Paris,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,581,3.59,$2.00 ,31
mkt_1568,Yahoo - US,international ticket,Advanced,Geo Targeted Philadelphia,International Philadelphia,uncategorized,,Paused,$6.25 ,12,2.42,$1.04 ,1
mkt_1569,Google - US,airfrance usa,Broad,Air France Branded,Air France Website,uncategorized,,Live,$10.00 ,200,1.01,$0.26 ,57
mkt_157,Google - US,discount europe airfare,Broad,Geo Targeted Los Angeles,Discount Europe Los Angeles,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,11,3.36,$2.91 ,1
mkt_1570,Yahoo - US,cheap international air fare,Advanced,Geo Targeted Los Angeles,Cheap International Los Angeles,uncategorized,,Paused,$6.25 ,10,1.8,$1.46 ,2
mkt_1571,Google - US,england airfare,Broad,Google_Yearlong 2006,Google|England,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,9,1.32,$1.28 ,1
mkt_1572,Google - US,paris airline,Broad,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,136,1.29,$2.11 ,12
mkt_1573,Overture - US,airfare business class discount international,Standard,Unassigned,Unassigned,airfaregeneral,Position 5-10 Bid Strategy,Paused,$0.13 ,76,2.22,$0.32 ,2
mkt_1574,Google - US,international fare,Broad,Google_Yearlong 2006,Google|International General,internationalgeneral,Position 5-10 Bid Strategy,Paused,$6.25 ,256,1.58,$2.38 ,11
mkt_1575,Overture - US,air france reservation,Standard,Unassigned,Unassigned,airfrance,Position 1-4 Bid Strategy,Paused,$0.60 ,"9,978",1.26,$0.62 ,342
mkt_1576,Google - US,france cheap airlines,Broad,Geo Targeted New York,New York to France Sale,uncategorized,Position 5-10 Bid Strategy,Live,$6.25 ,105,1.13,$2.60 ,10
mkt_1577,Google - Global,paris travel,Broad,Air France Global Campaign,Paris,paris,Position 1- 3,Unavailable,$5.00 ,"162,900",1.72,$2.77 ,"1,568"
mkt_1578,Google - US,paris air fare,Broad,Geo Targeted Seattle,Seattle to Paris Sale,uncategorized,Position 2-5 Bid Strategy,Paused,$5.00 ,45,1.49,$1.98 ,8
mkt_1579,Google - Global,travel to bucharest,Broad,Air France Global Campaign,Bucharest,bucharest,Position 1- 3,Unavailable,$11.25 ,3,1,$2.84 ,2
mkt_158,Google - US,paris cheap flights,Broad,Geo Targeted Philadelphia,Philadelphia to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,8,1,$2.43 ,2
mkt_1580,MSN - US,flights to marseille,Broad,Air France Brand & French Destinations,Marseille,uncategorized,,Live,$0.00 ,65,1.37,$3.42 ,5
mkt_1581,Overture - US,discount paris vacation,Standard,Unassigned,Unassigned,paris,Position 2-5 Bid Strategy,Paused,$0.46 ,112,3.45,$0.73 ,2
mkt_1582,Google - Global,stockholm flights,Broad,Air France Global Campaign,Stockholm,stockholm,Position 1- 3,Unavailable,$11.25 ,120,1,$1.38 ,1
mkt_1583,Yahoo - US,milan air flight,Advanced,Geo Targeted Philadelphia,Philadelphia to Milan Sale,uncategorized,,Paused,$6.25 ,1,1,$3.60 ,1
mkt_1584,Google - US,venice ticket,Broad,Western Europe Destinations,Venice,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,175,4.49,$0.38 ,8
mkt_1585,Google - Global,nice fares,Broad,Air France Global Campaign,Nice,nice,Position 1- 3,Unavailable,$2.50 ,78,2.12,$1.15 ,5
mkt_1586,Google - US,paris plane ticket,Broad,Geo Targeted Houston,Houston to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,6,2.33,$2.19 ,1
mkt_1587,Yahoo - US,cheap flight to athens greece,Advanced,Western Europe Destinations,Greece,uncategorized,,Live,$6.25 ,17,1.12,$1.84 ,2
mkt_1588,Google - Global,bordeaux ticket,Broad,Air France Global Campaign,Bordeaux,bordeaux,Position 1- 3,Unavailable,$2.50 ,135,1.21,$1.82 ,3
mkt_1589,Overture - US,airfare search,Standard,Unassigned,Unassigned,airfaregeneral,Position 5-10 Bid Strategy,Paused,$0.60 ,"1,407",3.76,$1.27 ,6
mkt_159,Yahoo - US,international airline fare,Advanced,Geo Targeted Los Angeles,International Los Angeles,uncategorized,,Paused,$6.25 ,2,1,$1.00 ,1
mkt_1590,Overture - US,airline fare sale,Standard,Unassigned,Unassigned,airlinegeneral,Position 5-10 Bid Strategy,Paused,$0.14 ,77,3.99,$0.95 ,1
mkt_1591,Google - Global,nice plane ticket,Broad,Air France Global Campaign,Nice,nice,Position 1- 3,Unavailable,$1.25 ,6,3.5,$1.73 ,2
mkt_1592,Google - Global,cheap flights to brussels,Broad,Air France Global Campaign,Brussels,brussels,Position 1- 3,Unavailable,$11.25 ,10,1,$3.95 ,4
mkt_1593,Yahoo - US,international fare,Advanced,Geo Targeted Chicago,International Chicago,uncategorized,,Live,$6.25 ,16,1,$0.66 ,1
mkt_1594,Google - Global,amsterdam cheap tickets,Broad,Air France Global Campaign,Amsterdam,amsterdam,Position 1- 3,Unavailable,$11.25 ,8,1.13,$3.08 ,1
mkt_1595,Overture - US,air ticket deal,Standard,Unassigned,Unassigned,airgeneral,Position 5-10 Bid Strategy,Paused,$0.48 ,551,2.91,$0.67 ,4
mkt_1596,Google - US,uk flights,Broad,Western Europe Destinations,UK,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,555,1.99,$3.07 ,23
mkt_1597,Google - US,italy cheap flights,Broad,Google_Yearlong 2006,Google|Italy,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"1,948",1.71,$1.93 ,116
mkt_1598,Google - Global,paris plane tickets,Broad,Air France Global Campaign,Paris,paris,Position 1- 3,Unavailable,$3.75 ,350,2.48,$2.81 ,38
mkt_1599,Google - US,athens airlines,Broad,Geo Targeted San Francisco,San Francisco to Athens Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,24,1.37,$5.78 ,1
mkt_160,Yahoo - US,spain plane ticket,Advanced,Western Europe Destinations,Spain,uncategorized,,Live,$6.25 ,9,1,$2.65 ,2
mkt_1600,Yahoo - US,cheap international flight,Advanced,Geo Targeted Los Angeles,Cheap International Los Angeles,uncategorized,,Paused,$6.25 ,"2,188",1.64,$4.79 ,56
mkt_1601,Overture - US,best airfare to paris,Standard,Unassigned,Unassigned,paris,Position 2-5 Bid Strategy,Paused,$0.16 ,60,2.84,$0.65 ,5
mkt_1602,Google - US,paris cheap fares,Broad,Geo Targeted New York,New York to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Live,$6.25 ,42,1.4,$2.72 ,9
mkt_1603,MSN - US,france flight,Broad,Air France Brand & French Destinations,France,uncategorized,,Live,$0.00 ,145,2.46,$3.63 ,1
mkt_1604,Overture - Global,budapest airline,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,87,4.67,$0.40 ,3
mkt_1605,Overture - US,greece cheap ticket,Standard,Unassigned,Unassigned,greece,Position 5-10 Bid Strategy,Paused,$0.30 ,816,2.64,$0.86 ,38
mkt_1606,Overture - Global,airline in france,Standard,Unassigned,Unassigned,airfrance,Position 1-2 Target,Paused,$0.25 ,"1,214",4.16,$0.37 ,14
mkt_1607,Overture - US,london plane ticket,Advanced,Unassigned,Unassigned,ticket,Position 5-10 Bid Strategy,Paused,$0.64 ,104,2.25,$1.91 ,4
mkt_1608,MSN - Global,french airline,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,59,1.1,$0.69 ,6
mkt_1609,Google - US,europe airports,Broad,Google_Yearlong 2006,Google|Europe,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,642,1.23,$3.99 ,3
mkt_161,Overture - US,lowest airfare to london,Advanced,Unassigned,Unassigned,airfare,Position 5-10 Bid Strategy,Paused,$0.60 ,"1,168",1.96,$0.49 ,1
mkt_1610,Google - US,air france flight,Broad,Geo Targeted Boston,Airfrance Deal Boston,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,14,1.79,$1.23 ,1
mkt_1611,Overture - Global,air cheap france ticket,Advanced,Unassigned,Unassigned,france,Position 1-2 Target,Sent,$0.38 ,"1,328",2.46,$0.61 ,18
mkt_1612,Google - US,international fares,Broad,Google_Yearlong 2006,Google|International General,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,555,1.52,$2.19 ,31
mkt_1613,Overture - Global,venice trip,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,83,1.97,$1.33 ,1
mkt_1614,Yahoo - US,international airline ticket,Advanced,Geo Targeted New York,International New York,uncategorized,,Paused,$6.25 ,"6,102",3.21,$4.83 ,79
mkt_1615,Overture - US,madrid plane ticket,Advanced,Unassigned,Unassigned,madrid,Position 5-10 Bid Strategy,Paused,$0.59 ,64,3.14,$0.90 ,6
mkt_1616,Overture - US,munich plane ticket,Advanced,Unassigned,Unassigned,munich,Position 5-10 Bid Strategy,Paused,$0.13 ,25,2.04,$0.13 ,1
mkt_1617,Overture - US,cheap flight greece new york,Standard,Unassigned,Unassigned,greece,Position 5-10 Bid Strategy,Paused,$0.13 ,102,1.3,$1.11 ,3
mkt_1618,Yahoo - US,cheap international airfare,Advanced,Geo Targeted Boston,Cheap International Boston,uncategorized,,Paused,$6.25 ,147,2.46,$2.71 ,8
mkt_1619,Overture - US,athenes,Advanced,Unassigned,Unassigned,athens,Position 5-10 Bid Strategy,Paused,$0.13 ,375,1.16,$0.13 ,2
mkt_162,Google - US,athens cheap ticket,Broad,Western Europe Destinations,Athens,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,64,5.22,$0.63 ,1
mkt_1620,Google - US,flights to barcelona,Broad,Western Europe Destinations,Barcelona,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"7,056",4.73,$1.52 ,235
mkt_1621,Google - US,rome fare,Broad,Geo Targeted DC,DC to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,10,1.6,$3.90 ,1
mkt_1622,Google - US,air france ticket rome,Broad,Western Europe Destinations,Rome Branded,uncategorized,Position 5-10 Bid Strategy,Unavailable,$5.00 ,6,1.33,$4.40 ,1
mkt_1623,Overture - Global,dakar airfare,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,77,1,$0.56 ,2
mkt_1624,Google - US,spain airline,Broad,Geo Targeted New York,New York to Spain Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,69,1.17,$2.31 ,1
mkt_1625,Google - US,paris flight,Broad,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,737,1.21,$2.40 ,53
mkt_1626,Google - Global,strasbourg fares,Broad,Air France Global Campaign,Strasbourg,strasbourg,Position 1- 3,Unavailable,$11.25 ,4,1,$1.36 ,1
mkt_1627,Overture - Global,airline ticket to paris france,Advanced,Unassigned,Unassigned,paris,Position 1-2 Target,Sent,$0.76 ,488,1.53,$0.93 ,30
mkt_1628,Yahoo - US,cheap international air ticket,Advanced,Geo Targeted Los Angeles,Cheap International Los Angeles,uncategorized,,Paused,$6.25 ,197,5.35,$3.99 ,5
mkt_163,Google - US,nyc to athens,Broad,Western Europe Destinations,Athens,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,44,2.77,$0.84 ,2
mkt_1630,Google - US,cheap international airfares,Broad,Geo Targeted Boston,Cheap International Boston,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,64,3.38,$3.37 ,5
mkt_1631,Google - US,paris plane tickets,Broad,Geo Targeted DC,DC to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,3,1,$2.47 ,2
mkt_1632,Overture - US,abidjan,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Paused,$11.25 ,530,1.29,$0.54 ,29
mkt_1633,Google - US,barcelona airport,Broad,Geo Targeted Houston,Houston to Barcelona Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,15,1.2,$3.53 ,1
mkt_1634,Overture - Global,zurich trip,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,11,2.27,$0.44 ,1
mkt_1635,Overture - US,hanover airline,Advanced,Unassigned,Unassigned,hanover,Position 5-10 Bid Strategy,Paused,$0.14 ,6,3.67,$0.13 ,1
mkt_1636,Overture - Global,flight to paris france,Advanced,Unassigned,Unassigned,flight,Position 1-2 Target,Paused,$0.70 ,"3,272",3.85,$1.09 ,208
mkt_1637,Google - US,london travel,Broad,Google_Yearlong 2006,Google|London,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,817,2.99,$1.99 ,14
mkt_1638,MSN - Global,air france airline,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,Position 1-4 Bid Strategy,Deactivated,$0.00 ,405,2.04,$1.59 ,49
mkt_1639,Yahoo - US,cheap international air fare,Advanced,Geo Targeted Atlanta,Cheap International Atlanta,uncategorized,,Paused,$6.25 ,1,1,$1.10 ,1
mkt_164,Google - US,france flight,Broad,Geo Targeted Boston,Boston to France Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,232,1.89,$2.31 ,3
mkt_1640,Google - US,france airports,Broad,Paris & France Terms,France,uncategorized,Pos 3-6,Paused,$10.00 ,"2,411",1.17,$1.59 ,33
mkt_1641,Google - US,germany cheap tickets,Broad,Google_Yearlong 2006,Google|Germany,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,373,2.37,$2.17 ,28
mkt_1642,Overture - Global,lyon ticket,Standard,Unassigned,Unassigned,lyon,,Paused,$8.75 ,179,3.15,$1.69 ,3
mkt_1643,Yahoo - US,cheap international airfare,Advanced,Geo Targeted Miami,Cheap International Miami,uncategorized,,Paused,$6.25 ,56,3.03,$3.46 ,1
mkt_1644,Overture - Global,bangalore fare,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,3,1,$0.46 ,1
mkt_1645,Overture - Global,aeroport lyon,Standard,Unassigned,Unassigned,lyon,Position 1-2 Target,Paused,$0.15 ,446,1.77,$0.18 ,1
mkt_1646,Google - US,flight to turkey,Broad,Western Europe Destinations,Turkey,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,498,1.86,$2.04 ,34
mkt_1647,Google - US,flights to hanover,Broad,Google_Yearlong 2006,Google|Hanover,hanover,Position 5-10 Bid Strategy,Paused,$6.25 ,285,1.17,$4.51 ,9
mkt_1648,Google - US,greece airfare,Broad,Geo Targeted DC,DC to Greece Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,3,1,$1.20 ,1
mkt_1649,Overture - US,chicago to paris,Standard,Unassigned,Unassigned,paris,Position 2-5 Bid Strategy,Paused,$0.13 ,759,5.54,$0.74 ,6
mkt_165,Overture - US,discount airfare germany,Advanced,Unassigned,Unassigned,discount,Position 5-10 Bid Strategy,Paused,$0.36 ,404,2.17,$0.73 ,16
mkt_1650,Overture - Global,tahiti vacation,Standard,Unassigned,Unassigned,tahiti,,Paused,$10.00 ,"3,040",2.23,$3.21 ,70
mkt_1651,Yahoo - US,international airport,Advanced,Geo Targeted DC,International DC,uncategorized,,Paused,$6.25 ,657,1.66,$3.18 ,12
mkt_1652,Yahoo - US,cheap international plane ticket,Advanced,Geo Targeted Houston,Cheap International Houston,uncategorized,,Paused,$6.25 ,27,1.96,$5.04 ,1
mkt_1653,Google - US,flights to hamburg,Broad,Google_Yearlong 2006,Google|Hamburg,hamburg,Position 5-10 Bid Strategy,Paused,$6.25 ,275,1.2,$2.64 ,11
mkt_1654,Overture - US,bordeaux cheap ticket,Standard,Unassigned,Unassigned,bordeaux,,Paused,$7.50 ,19,1,$0.51 ,2
mkt_1655,Google - US,barcelona fares,Broad,Western Europe Destinations,Barcelona,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,203,4.49,$0.72 ,8
mkt_1656,Google - US,barcelona plane tickets,Broad,Western Europe Destinations,Barcelona,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,79,5.27,$0.87 ,8
mkt_1658,Overture - US,boston to venice,Advanced,Unassigned,Unassigned,boston,Position 5-10 Bid Strategy,Paused,$0.13 ,125,3.39,$0.13 ,1
mkt_1659,Yahoo - US,europe ticket,Advanced,Geo Targeted Chicago,Europe Chicago,uncategorized,,Live,$6.25 ,23,1.7,$2.19 ,5
mkt_166,Google - US,greece airlines,Broad,Geo Targeted DC,DC to Greece Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,13,1.85,$1.65 ,2
mkt_1660,Overture - Global,plane ticket france,Standard,Unassigned,Unassigned,ticket,Position 1-2 Target,Paused,$0.53 ,647,1.88,$0.57 ,23
mkt_1661,Overture - Global,mumbai flight,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,"6,468",0.93,$0.68 ,156
mkt_1662,Google - US,munich fares,Broad,Google_Yearlong 2006,Google|Munich,munich,Position 5-10 Bid Strategy,Paused,$8.75 ,21,1.33,$1.77 ,3
mkt_1663,Google - US,london flight,Broad,Google_Yearlong 2006,Google|London,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,404,2.27,$1.67 ,7
mkt_1664,Overture - Global,france holidays paris,Advanced,Unassigned,Unassigned,france,,Sent,$8.75 ,379,1.95,$0.69 ,1
mkt_1665,Google - US,fly to bordeaux,Broad,French Destinations,Bordeaux,uncategorized,Position 2-5 Bid Strategy,Paused,$10.00 ,111,1.22,$2.90 ,16
mkt_1666,Overture - Global,travel in paris,Standard,Unassigned,Unassigned,paris,Position 1-2 Target,Sent,$0.39 ,712,2.07,$0.38 ,10
mkt_1667,Yahoo - US,international airport,Advanced,Geo Targeted Philadelphia,International Philadelphia,uncategorized,,Paused,$6.25 ,"2,538",2.89,$4.74 ,23
mkt_1668,Overture - Global,air france plane ticket,Advanced,Unassigned,Unassigned,airfrance,Position 1-2 Target,Paused,$0.14 ,280,1.91,$1.03 ,6
mkt_1669,Overture - US,international air travel,Standard,Unassigned,Unassigned,internationalgeneral,Position 5-10 Bid Strategy,Paused,$0.45 ,"4,047",2.74,$1.03 ,81
mkt_167,Yahoo - US,athens cheap flight,Advanced,Western Europe Destinations,Athens,uncategorized,,Live,$0.75 ,18,4.11,$0.62 ,2
mkt_1670,Google - US,athens airfare,Broad,Geo Targeted Boston,Boston to Athens Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,2,1,$1.25 ,1
mkt_1672,Google - US,madrid tickets,Broad,Geo Targeted DC,DC to Madrid Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,15,1.07,$3.78 ,2
